Credibility Code,Sample Size Code,Precision Code,Abundance Code,Significance,AOU,Region,Species,Region Name,Model,N Routes,Trend,2.5%CI,97.5%CI,Relative Abundance
,,,,1,6840,SU1,Hooded Warbler,Survey-wide (core),Dh,909,1.214,0.819,1.611,2.772
R,,R,Y,1,6870,S04,American Redstart,Northwestern Interior Forest,Dh,16,4.189,0.187,10.282,0.186
,,,,1,6870,S05,American Redstart,Northern Pacific Rainforest,Dh,18,2.856,1.096,4.913,1.603
,,,,,6870,S06,American Redstart,Boreal Taiga Plains,Dh,107,-0.306,-2.064,1.091,2.053
,,,,1,6870,S08,American Redstart,Boreal Softwood Shield,Dh,130,1.287,0.111,2.679,7.75
Y,,,Y,,6870,S09,American Redstart,Great Basin,Dh,21,-2.076,-4.776,0.415,0.118
,,,,,6870,S10,American Redstart,Northern Rockies,Dh,109,-0.604,-1.406,0.197,3.17
Y,,,Y,1,6870,S11,American Redstart,Prairie Potholes,Dh,84,2.31,1,3.791,0.16
,,,,,6870,S12,American Redstart,Boreal Hardwood Transition,Dh,272,0.379,-0.076,0.817,10.451
,,,,1,6870,S13,American Redstart,Lower Great Lakes/St. Lawrence Plain,Dh,162,1.203,0.649,1.776,3.434
,,,,2,6870,S14,American Redstart,Atlantic Northern Forest,Dh,285,-1.188,-1.592,-0.759,17.514
Y,,,Y,,6870,S17,American Redstart,Badlands and Prairies,Dh,29,-0.134,-1.634,1.339,0.135
R,,,R,1,6870,S22,American Redstart,Eastern Tallgrass Prairie,Dh,90,3.048,1.279,5.01,0.094
,,,,1,6870,S23,American Redstart,Prairie Hardwood Transition,Dh,129,2.573,1.789,3.337,2.25
Y,,,Y,1,6870,S24,American Redstart,Central Hardwoods,Dh,59,2.239,0.612,3.844,0.118
R,,,R,,6870,S25,American Redstart,West Gulf Coastal Plain/ouachitas,Dh,31,1.864,-0.32,4.834,0.091
R,Y,R,Y,,6870,S26,American Redstart,Mississippi Alluvial Valley,Dh,7,-0.727,-8.843,5.433,0.133
Y,,,Y,,6870,S27,American Redstart,Southeastern Coastal Plain,Dh,91,-0.901,-2.378,0.48,0.195
,,,,1,6870,S28,American Redstart,Appalachian Mountains,Dh,255,0.455,0.024,0.9,3.536
Y,,,Y,,6870,S29,American Redstart,Piedmont,Dh,70,0.984,-0.648,2.776,0.147
,,,,,6870,S30,American Redstart,New England/mid-Atlantic Coast,Dh,81,0.824,-0.119,1.917,2.313
Y,,,Y,,6870,ALA,American Redstart,Alabama,Dh,51,-0.065,-1.387,1.311,0.18
R,R,R,Y,,6870,AK,American Redstart,Alaska,Dh,4,1.778,-1.852,8.39,0.37
Y,,,Y,,6870,ALB,American Redstart,Alberta,Dh,68,-1.245,-2.995,0.423,0.541
Y,,,Y,,6870,ARK,American Redstart,Arkansas,Dh,16,0.665,-1.944,3.458,0.18
,,,,,6870,BC,American Redstart,British Columbia,Dh,92,0.145,-0.629,0.991,4.775
,,,,,6870,CON,American Redstart,Connecticut,Dh,17,0.049,-1.297,1.406,5.81
R,R,R,R,,6870,DEL,American Redstart,Delaware,Dh,3,-3.638,-10.311,1.55,0.027
R,,Y,R,,6870,GA,American Redstart,Georgia,Dh,19,2.175,-1.005,5.934,0.036
Y,,Y,Y,1,6870,IA,American Redstart,Iowa,Dh,22,4.327,0.998,7.747,0.122
Y,Y,,Y,,6870,IDA,American Redstart,Idaho,Dh,7,-1.406,-3.592,0.622,0.18
R,,,R,1,6870,ILL,American Redstart,Illinois,Dh,49,3.618,2.026,5.528,0.09
Y,,,Y,,6870,IND,American Redstart,Indiana,Dh,32,0.45,-1.22,2.466,0.131
Y,,,Y,,6870,KY,American Redstart,Kentucky,Dh,17,-0.65,-2.905,1.294,0.792
Y,,,Y,,6870,LA,American Redstart,Louisiana,Dh,25,-0.309,-2.924,2.387,0.177
,,,,1,6870,MAN,American Redstart,Manitoba,Dh,60,1.385,0.477,2.277,2.031
,,,,,6870,MAS,American Redstart,Massachusetts,Dh,24,0.68,-0.27,1.651,9.841
,,,,,6870,MD,American Redstart,Maryland,Dh,41,-1.005,-2.067,0.032,1.357
,,,,2,6870,ME,American Redstart,Maine,Dh,68,-4.069,-5.034,-3.113,8.867
,,,,1,6870,MIC,American Redstart,Michigan,Dh,75,0.938,0.013,1.897,6.395
,,,,1,6870,MIN,American Redstart,Minnesota,Dh,70,1.65,0.937,2.393,4.678
Y,,Y,Y,,6870,MIS,American Redstart,Mississippi,Dh,15,-2.999,-6.847,0.258,0.417
R,,Y,R,1,6870,MO,American Redstart,Missouri,Dh,27,4.446,1.515,7.578,0.053
Y,,,Y,2,6870,MON,American Redstart,Montana,Dh,32,-1.893,-3.601,-0.058,0.358
,,,,2,6870,NB,American Redstart,New Brunswick,Dh,47,-2.322,-3.059,-1.567,26.824
Y,,,Y,2,6870,NC,American Redstart,North Carolina,Dh,46,-1.941,-3.537,-0.369,0.351
Y,,,Y,,6870,ND,American Redstart,North Dakota,Dh,17,-0.166,-1.49,1.111,0.127
R,R,R,R,1,6870,NEB,American Redstart,Nebraska,Dh,3,6.975,1.796,14.765,0.034
,,,,1,6870,NF,American Redstart,Newfoundland,Dh,25,3.364,1.281,5.68,3.86
,,,,,6870,NH,American Redstart,New Hampshire,Dh,25,-0.728,-1.552,0.13,11.019
,,,,,6870,NJ,American Redstart,New Jersey,Dh,24,1.056,-0.386,2.681,1.34
,,,,,6870,NS,American Redstart,Nova Scotia,Dh,40,-0.691,-1.541,0.207,17.022
Y,Y,Y,,,6870,NWT,American Redstart,Northwest Territories,Dh,8,-2.844,-6.501,0.753,2.279
,,,,2,6870,NY,American Redstart,New York,Dh,112,-1.43,-2.15,-0.722,5.899
Y,,,Y,1,6870,OHI,American Redstart,Ohio,Dh,38,3.522,1.765,5.517,0.72
R,R,R,R,,6870,OKL,American Redstart,Oklahoma,Dh,2,2.914,-1.578,12.11,0.079
,,,,,6870,ONT,American Redstart,Ontario,Dh,212,-0.328,-1.064,0.355,8.295
,,,,2,6870,PA,American Redstart,Pennsylvania,Dh,103,-0.499,-1.007,-0.006,5.593
R,R,,,2,6870,PEI,American Redstart,Prince Edward Island,Dh,4,-2.498,-4.852,-0.051,5.747
,,,,1,6870,QUE,American Redstart,Quebec,Dh,185,1.411,0.313,2.769,12.71
R,R,Y,,,6870,RI,American Redstart,Rhode Island,Dh,4,2.343,-1.141,8.101,4.498
Y,,,Y,,6870,SAS,American Redstart,Saskatchewan,Dh,36,1.607,-0.59,4.117,0.852
R,Y,Y,R,,6870,SC,American Redstart,South Carolina,Dh,5,-0.439,-3.764,3.436,0.019
R,Y,,R,,6870,SD,American Redstart,South Dakota,Dh,12,0.646,-1.733,3.591,0.074
Y,,,Y,,6870,TEN,American Redstart,Tennessee,Dh,17,0.831,-1.171,3.174,0.191
R,Y,R,R,,6870,TEX,American Redstart,Texas,Dh,5,-1.645,-7.637,3.107,0.069
Y,,,Y,1,6870,VA,American Redstart,Virginia,Dh,30,3.58,1.77,5.594,0.254
,,,,,6870,VT,American Redstart,Vermont,Dh,25,0.529,-0.693,1.795,7.461
R,,,R,,6870,WAS,American Redstart,Washington,Dh,14,-0.424,-2.893,2.391,0.09
,,,,1,6870,WIS,American Redstart,Wisconsin,Dh,94,3.071,2.38,3.764,5.233
,,,,1,6870,WV,American Redstart,West Virginia,Dh,51,2.087,1.032,3.177,7.27
Y,Y,,Y,,6870,WYO,American Redstart,Wyoming,Dh,12,-0.045,-2.036,1.8,0.154
R,Y,R,R,,6870,YT,American Redstart,Yukon,Dh,13,2.272,-1.297,8.786,0.083
,,,,,6870,CAN,American Redstart,Canada,Dh,790,0.275,-0.244,0.87,5.172
,,,,,6870,US,American Redstart,United States,Dh,1253,0.184,-0.114,0.495,1.628
,,,,,6870,SUR,American Redstart,Survey-wide,Dh,2043,0.257,-0.159,0.734,3.555
,,,,,6870,CA1,American Redstart,Canada (core),Dh,744,0.282,-0.244,0.893,6.167
,,,,,6870,US1,American Redstart,United States (core),Dh,1249,0.17,-0.128,0.478,1.673
,,,,,6870,SU1,American Redstart,Survey-wide (core),Dh,1993,0.259,-0.159,0.74,3.873
R,Y,R,Y,1,6700,S12,Kirtland's Warbler,Boreal Hardwood Transition,Dh,5,7.441,0.068,16.562,0.172
R,Y,R,Y,1,6700,MIC,Kirtland's Warbler,Michigan,Dh,5,7.441,0.068,16.562,0.172
R,Y,R,Y,1,6700,US,Kirtland's Warbler,United States,Dh,5,7.441,0.068,16.562,0.172
R,Y,R,Y,1,6700,SUR,Kirtland's Warbler,Survey-wide,Dh,5,7.441,0.068,16.562,0.172
R,Y,R,Y,1,6700,US1,Kirtland's Warbler,United States (core),Dh,5,7.441,0.068,16.562,0.172
R,Y,R,Y,1,6700,SU1,Kirtland's Warbler,Survey-wide (core),Dh,5,7.441,0.068,16.562,0.172
Y,,Y,Y,1,6500,S06,Cape May Warbler,Boreal Taiga Plains,Dh,45,6.997,2.614,12.051,0.747
Y,,,Y,,6500,S08,Cape May Warbler,Boreal Softwood Shield,Dh,86,0.193,-2.375,2.968,0.544
Y,,,Y,,6500,S12,Cape May Warbler,Boreal Hardwood Transition,Dh,183,0.278,-1.24,1.799,0.444
R,Y,R,R,,6500,S13,Cape May Warbler,Lower Great Lakes/St. Lawrence Plain,Dh,8,2.133,-3.08,7.976,0.015
Y,,,Y,,6500,S14,Cape May Warbler,Atlantic Northern Forest,Dh,172,1.453,-0.28,3.27,0.529
R,R,R,R,,6500,S23,Cape May Warbler,Prairie Hardwood Transition,Dh,3,-0.783,-7.809,6.759,0.003
Y,,Y,Y,1,6500,ALB,Cape May Warbler,Alberta,Dh,15,4.747,0.385,9.284,0.185
R,R,R,R,,6500,BC,Cape May Warbler,British Columbia,Dh,3,1.665,-5.561,9.034,0.062
Y,,Y,Y,2,6500,MAN,Cape May Warbler,Manitoba,Dh,21,-6.887,-10.205,-3.41,0.627
Y,,Y,Y,2,6500,ME,Cape May Warbler,Maine,Dh,45,-4.789,-8.306,-1.39,0.263
Y,,Y,Y,,6500,MIC,Cape May Warbler,Michigan,Dh,25,2.059,-1.293,5.542,0.29
Y,,,Y,,6500,MIN,Cape May Warbler,Minnesota,Dh,22,2.746,-0.002,5.611,0.261
Y,,,Y,2,6500,NB,Cape May Warbler,New Brunswick,Dh,39,-3.321,-6.097,-0.551,0.58
R,Y,R,R,,6500,NF,Cape May Warbler,Newfoundland,Dh,8,3.346,-1.835,8.776,0.065
R,Y,R,R,,6500,NH,Cape May Warbler,New Hampshire,Dh,6,-2.636,-8.023,2.649,0.021
Y,,Y,Y,,6500,NS,Cape May Warbler,Nova Scotia,Dh,26,-0.034,-3.131,3.202,0.347
R,Y,R,,1,6500,NWT,Cape May Warbler,Northwest Territories,Dh,8,7.893,2.497,14.34,1.541
R,R,R,R,,6500,NY,Cape May Warbler,New York,Dh,4,-2.725,-8.936,3.527,0.02
Y,,,Y,,6500,ONT,Cape May Warbler,Ontario,Dh,111,-1.028,-3.586,1.503,0.49
R,R,Y,Y,,6500,PEI,Cape May Warbler,Prince Edward Island,Dh,3,-2.207,-6.91,2.373,0.349
Y,,Y,Y,1,6500,QUE,Cape May Warbler,Quebec,Dh,133,4.509,1.52,7.594,0.662
R,Y,R,Y,,6500,SAS,Cape May Warbler,Saskatchewan,Dh,9,1.854,-3.831,7.466,0.229
R,R,R,R,,6500,VT,Cape May Warbler,Vermont,Dh,0,-4.764,-12.984,2.56,0.006
R,,Y,R,1,6500,WIS,Cape May Warbler,Wisconsin,Dh,19,5.501,2.019,9.271,0.058
Y,,,Y,1,6500,CAN,Cape May Warbler,Canada,Dh,376,2.394,0.198,5.02,0.637
Y,,,Y,,6500,US,Cape May Warbler,United States,Dh,121,0.656,-1.002,2.315,0.175
Y,,,Y,1,6500,SUR,Cape May Warbler,Survey-wide,Dh,497,2.345,0.214,4.905,0.581
Y,,,Y,,6500,CA1,Cape May Warbler,Canada (core),Dh,360,0.537,-1.387,2.577,0.488
Y,,,Y,,6500,US1,Cape May Warbler,United States (core),Dh,121,0.656,-1.002,2.315,0.175
Y,,,Y,,6500,SU1,Cape May Warbler,Survey-wide (core),Dh,481,0.545,-1.319,2.51,0.442
R,Y,Y,R,,6580,S12,Cerulean Warbler,Boreal Hardwood Transition,Dh,8,-0.658,-4.683,3.444,0.015
R,,,R,2,6580,S13,Cerulean Warbler,Lower Great Lakes/St. Lawrence Plain,Dh,20,-2.548,-4.97,-0.333,0.066
R,R,R,R,,6580,S14,Cerulean Warbler,Atlantic Northern Forest,Dh,2,2.799,-2.209,9.135,0.047
R,Y,,R,,6580,S22,Cerulean Warbler,Eastern Tallgrass Prairie,Dh,11,-2.195,-5.341,0.434,0.013
R,,,R,,6580,S23,Cerulean Warbler,Prairie Hardwood Transition,Dh,23,-0.341,-2.597,1.974,0.043
Y,,,Y,,6580,S24,Cerulean Warbler,Central Hardwoods,Dh,51,-0.768,-2.408,0.788,0.156
R,R,R,R,,6580,S25,Cerulean Warbler,West Gulf Coastal Plain/ouachitas,Dh,3,1.16,-3.952,8.475,0.034
R,Y,Y,R,,6580,S27,Cerulean Warbler,Southeastern Coastal Plain,Dh,6,-0.181,-3.859,4.543,0.014
Y,,,Y,2,6580,S28,Cerulean Warbler,Appalachian Mountains,Dh,152,-2.303,-3.293,-1.216,0.66
R,Y,,R,,6580,S29,Cerulean Warbler,Piedmont,Dh,8,0.245,-2.66,3.255,0.066
R,Y,Y,R,,6580,S30,Cerulean Warbler,New England/mid-Atlantic Coast,Dh,6,2.554,-1.534,8.234,0.038
R,R,Y,R,,6580,ALA,Cerulean Warbler,Alabama,Dh,4,-1.136,-5.268,2.207,0.009
Y,Y,Y,Y,,6580,ARK,Cerulean Warbler,Arkansas,Dh,9,1.468,-1.447,4.948,0.116
R,Y,R,R,,6580,CON,Cerulean Warbler,Connecticut,Dh,6,3.2,-1.404,9.279,0.077
R,Y,Y,R,,6580,ILL,Cerulean Warbler,Illinois,Dh,6,-0.176,-3.6,3.734,0.009
Y,,,Y,2,6580,IND,Cerulean Warbler,Indiana,Dh,18,-3.984,-6.716,-1.431,0.158
Y,,,Y,2,6580,KY,Cerulean Warbler,Kentucky,Dh,19,-2.273,-4.402,-0.09,0.439
R,R,R,R,,6580,MAS,Cerulean Warbler,Massachusetts,Dh,2,2.799,-2.209,9.135,0.047
Y,,,Y,,6580,MD,Cerulean Warbler,Maryland,Dh,16,-1.543,-3.602,0.552,0.174
R,Y,Y,R,,6580,MIC,Cerulean Warbler,Michigan,Dh,9,-0.518,-3.941,2.904,0.061
R,R,R,R,,6580,MIN,Cerulean Warbler,Minnesota,Dh,3,-0.567,-5.698,5.747,0.028
R,R,R,R,,6580,MIS,Cerulean Warbler,Mississippi,Dh,2,0.976,-4.048,7.372,0.018
R,Y,,R,,6580,MO,Cerulean Warbler,Missouri,Dh,13,0.055,-2.764,2.987,0.037
R,R,R,Y,,6580,NC,Cerulean Warbler,North Carolina,Dh,3,2.225,-2.549,8.006,0.143
R,R,Y,Y,,6580,NJ,Cerulean Warbler,New Jersey,Dh,2,-0.395,-4.447,3.433,0.354
R,Y,Y,R,,6580,NY,Cerulean Warbler,New York,Dh,11,-1.11,-4.308,2.339,0.037
Y,,,Y,2,6580,OHI,Cerulean Warbler,Ohio,Dh,30,-2.826,-4.747,-0.924,0.583
R,Y,Y,R,,6580,ONT,Cerulean Warbler,Ontario,Dh,5,-0.182,-4.052,3.775,0.013
Y,,,Y,2,6580,PA,Cerulean Warbler,Pennsylvania,Dh,51,-3.008,-4.521,-1.483,0.199
Y,,,Y,,6580,TEN,Cerulean Warbler,Tennessee,Dh,14,-0.347,-2.502,1.739,0.211
R,Y,Y,R,,6580,VA,Cerulean Warbler,Virginia,Dh,7,-1.696,-4.848,1.429,0.043
R,,,R,,6580,WIS,Cerulean Warbler,Wisconsin,Dh,14,-1.064,-3.974,1.834,0.021
,,,,2,6580,WV,Cerulean Warbler,West Virginia,Dh,46,-2.127,-3.583,-0.619,2.158
R,Y,Y,R,,6580,CAN,Cerulean Warbler,Canada,Dh,5,-0.182,-4.052,3.775,0.013
Y,,,Y,2,6580,US,Cerulean Warbler,United States,Dh,285,-1.908,-2.71,-1.077,0.207
Y,,,Y,2,6580,SUR,Cerulean Warbler,Survey-wide,Dh,290,-1.883,-2.689,-1.059,0.18
R,Y,Y,R,,6580,CA1,Cerulean Warbler,Canada (core),Dh,5,-0.182,-4.052,3.775,0.013
Y,,,Y,2,6580,US1,Cerulean Warbler,United States (core),Dh,285,-1.908,-2.71,-1.077,0.207
Y,,,Y,2,6580,SU1,Cerulean Warbler,Survey-wide (core),Dh,290,-1.883,-2.689,-1.059,0.18
R,R,Y,Y,,6480,S06,Northern Parula,Boreal Taiga Plains,Dh,4,-0.656,-4.255,2.593,0.303
Y,,,Y,1,6480,S08,Northern Parula,Boreal Softwood Shield,Dh,75,3.932,1.326,6.375,0.751
,,,,1,6480,S12,Northern Parula,Boreal Hardwood Transition,Dh,217,5.758,4.882,6.727,1.789
R,,,R,1,6480,S13,Northern Parula,Lower Great Lakes/St. Lawrence Plain,Dh,19,4.392,1.954,7.69,0.032
,,,,1,6480,S14,Northern Parula,Atlantic Northern Forest,Dh,265,2.036,1.566,2.521,10.124
R,R,R,R,,6480,S19,Northern Parula,Central Mixed Grass Prairie,Dh,3,2.941,-1.2,9.736,0.01
R,R,Y,R,,6480,S20,Northern Parula,Edwards Plateau,Dh,3,-0.63,-5.639,4.185,0.024
Y,,,Y,1,6480,S21,Northern Parula,Oaks and Prairies,Dh,28,3.828,1.995,5.749,0.613
Y,,,Y,1,6480,S22,Northern Parula,Eastern Tallgrass Prairie,Dh,136,3.509,2.478,4.605,0.731
R,,,R,,6480,S23,Northern Parula,Prairie Hardwood Transition,Dh,19,1.747,-0.696,4.643,0.021
,,,,1,6480,S24,Northern Parula,Central Hardwoods,Dh,143,2.093,1.421,2.773,4.893
,,,,,6480,S25,Northern Parula,West Gulf Coastal Plain/ouachitas,Dh,76,0.168,-0.918,1.282,1.332
,,,,2,6480,S26,Northern Parula,Mississippi Alluvial Valley,Dh,40,-1.589,-3.074,-0.079,1.455
,,,,1,6480,S27,Northern Parula,Southeastern Coastal Plain,Dh,267,0.483,0.008,0.991,4.831
,,,,,6480,S28,Northern Parula,Appalachian Mountains,Dh,237,0.691,-0.152,1.541,1.793
,,,,1,6480,S29,Northern Parula,Piedmont,Dh,124,2.469,1.555,3.359,1.77
Y,,,Y,,6480,S30,Northern Parula,New England/mid-Atlantic Coast,Dh,63,-0.052,-1.356,1.36,0.792
,,,,,6480,S31,Northern Parula,Peninsular Florida,Dh,41,0.541,-0.33,1.406,6.732
Y,Y,Y,Y,,6480,S37,Northern Parula,Gulf Coastal Prairie,Dh,10,-1.821,-4.906,1.486,0.175
,,,,1,6480,ALA,Northern Parula,Alabama,Dh,88,1.389,0.677,2.184,2.421
,,,,,6480,ARK,Northern Parula,Arkansas,Dh,47,0.097,-1.077,1.201,1.884
R,Y,Y,R,,6480,CON,Northern Parula,Connecticut,Dh,8,-1.988,-6.712,2.458,0.078
R,R,Y,R,,6480,DEL,Northern Parula,Delaware,Dh,3,-1.433,-6.301,2.613,0.027
,,,,,6480,FLA,Northern Parula,Florida,Dh,77,0.316,-0.267,0.925,8.834
,,,,1,6480,GA,Northern Parula,Georgia,Dh,94,1.797,1.075,2.537,4.031
Y,,,Y,1,6480,ILL,Northern Parula,Illinois,Dh,56,2.573,1.261,3.861,0.82
,,,,1,6480,IND,Northern Parula,Indiana,Dh,46,6.202,4.604,7.836,1.048
Y,,,Y,1,6480,KAN,Northern Parula,Kansas,Dh,24,3.833,1.713,6.042,0.479
,,,,1,6480,KY,Northern Parula,Kentucky,Dh,49,5.699,4.463,6.935,2.579
,,,,2,6480,LA,Northern Parula,Louisiana,Dh,56,-2.715,-4.031,-1.583,1.846
Y,Y,,,2,6480,MAN,Northern Parula,Manitoba,Dh,12,-2.844,-5.281,-0.687,1.306
R,R,Y,R,,6480,MAS,Northern Parula,Massachusetts,Dh,4,2.19,-1.009,6.268,0.074
,,,,,6480,MD,Northern Parula,Maryland,Dh,58,0.055,-0.776,0.947,1.644
,,,,,6480,ME,Northern Parula,Maine,Dh,68,0.687,-0.186,1.549,12.809
Y,,,Y,1,6480,MIC,Northern Parula,Michigan,Dh,32,3.383,1.573,5.314,0.569
,,,,,6480,MIN,Northern Parula,Minnesota,Dh,28,1.211,-0.026,2.54,2.213
,,,,1,6480,MIS,Northern Parula,Mississippi,Dh,33,2.949,1.117,4.955,2.139
,,,,1,6480,MO,Northern Parula,Missouri,Dh,76,0.999,0.179,1.809,5.115
,,,,1,6480,NB,Northern Parula,New Brunswick,Dh,46,2.196,1.415,2.987,18.764
,,,,2,6480,NC,Northern Parula,North Carolina,Dh,82,-1.548,-2.344,-0.714,3.067
R,R,Y,R,,6480,NF,Northern Parula,Newfoundland,Dh,3,0.205,-3.91,4.841,0.016
,,,,1,6480,NH,Northern Parula,New Hampshire,Dh,23,3.818,2.449,5.243,1.878
Y,,Y,Y,1,6480,NJ,Northern Parula,New Jersey,Dh,14,3.436,0.632,6.838,0.227
,,,,1,6480,NS,Northern Parula,Nova Scotia,Dh,40,0.836,0.016,1.639,12.039
,,,,1,6480,NY,Northern Parula,New York,Dh,36,3.665,1.836,5.606,1.037
Y,,,Y,1,6480,OHI,Northern Parula,Ohio,Dh,23,6.392,3.998,9.077,0.168
,,,,1,6480,OKL,Northern Parula,Oklahoma,Dh,23,3.045,1.29,4.802,1.478
Y,,,Y,1,6480,ONT,Northern Parula,Ontario,Dh,121,6.388,4.474,8.28,0.62
Y,,,Y,,6480,PA,Northern Parula,Pennsylvania,Dh,72,0.197,-1.042,1.372,0.439
R,R,,,,6480,PEI,Northern Parula,Prince Edward Island,Dh,4,1.015,-0.448,2.479,6.667
,,,,1,6480,QUE,Northern Parula,Quebec,Dh,138,8.261,6.404,9.867,1.426
,,,,,6480,SC,Northern Parula,South Carolina,Dh,42,-1.052,-2.194,0.034,4.83
,,,,1,6480,TEN,Northern Parula,Tennessee,Dh,41,4.858,3.649,6.048,3.478
Y,,,Y,,6480,TEX,Northern Parula,Texas,Dh,45,0.506,-1.404,2.259,0.453
,,,,,6480,VA,Northern Parula,Virginia,Dh,49,0.524,-0.785,2.057,1.724
,,,,1,6480,VT,Northern Parula,Vermont,Dh,17,2.503,0.821,4.251,1.33
Y,,,Y,1,6480,WIS,Northern Parula,Wisconsin,Dh,40,1.895,0.582,3.315,0.752
,,,,,6480,WV,Northern Parula,West Virginia,Dh,52,0.038,-0.966,0.985,3.907
,,,,1,6480,CAN,Northern Parula,Canada,Dh,364,3.577,2.627,4.347,1.968
,,,,1,6480,US,Northern Parula,United States,Dh,1406,1.034,0.774,1.295,2.463
,,,,1,6480,SUR,Northern Parula,Survey-wide,Dh,1770,1.993,1.646,2.318,2.274
,,,,1,6480,CA1,Northern Parula,Canada (core),Dh,361,3.58,2.627,4.352,2.125
,,,,1,6480,US1,Northern Parula,United States (core),Dh,1406,1.034,0.774,1.295,2.463
,,,,1,6480,SU1,Northern Parula,Survey-wide (core),Dh,1767,1.993,1.646,2.319,2.342
Y,Y,,Y,,6570,S05,Magnolia Warbler,Northern Pacific Rainforest,Dh,6,-0.885,-3.404,1.276,0.915
,,,,,6570,S06,Magnolia Warbler,Boreal Taiga Plains,Dh,82,-0.187,-1.966,1.838,2.664
,,,,,6570,S08,Magnolia Warbler,Boreal Softwood Shield,Dh,145,0.538,-0.504,1.754,26.344
R,R,R,R,,6570,S09,Magnolia Warbler,Great Basin,Dh,3,-0.893,-7.092,3.866,0.026
,,,,,6570,S10,Magnolia Warbler,Northern Rockies,Dh,37,1.114,-0.067,2.333,1.866
R,Y,Y,R,,6570,S11,Magnolia Warbler,Prairie Potholes,Dh,10,-1.168,-5.099,2.533,0.028
,,,,,6570,S12,Magnolia Warbler,Boreal Hardwood Transition,Dh,252,0.112,-0.477,0.674,14.079
Y,,,Y,,6570,S13,Magnolia Warbler,Lower Great Lakes/St. Lawrence Plain,Dh,93,0.254,-1.089,1.631,0.465
,,,,2,6570,S14,Magnolia Warbler,Atlantic Northern Forest,Dh,275,-1.311,-1.833,-0.753,19.613
R,Y,Y,R,,6570,S23,Magnolia Warbler,Prairie Hardwood Transition,Dh,11,-0.236,-3.353,2.912,0.014
Y,,,Y,,6570,S28,Magnolia Warbler,Appalachian Mountains,Dh,96,0.362,-0.51,1.262,0.642
R,Y,,R,,6570,S30,Magnolia Warbler,New England/mid-Atlantic Coast,Dh,11,-0.719,-3.631,1.581,0.09
Y,,,Y,,6570,ALB,Magnolia Warbler,Alberta,Dh,44,-0.445,-2.703,1.91,0.414
,,,,,6570,BC,Magnolia Warbler,British Columbia,Dh,44,0.796,-0.233,1.882,1.41
R,Y,Y,R,,6570,CON,Magnolia Warbler,Connecticut,Dh,6,-0.44,-4.719,2.87,0.096
,,,,,6570,MAN,Magnolia Warbler,Manitoba,Dh,41,-0.253,-1.857,1.614,7.67
Y,Y,,Y,,6570,MAS,Magnolia Warbler,Massachusetts,Dh,12,-0.287,-2.646,1.768,0.464
Y,Y,,,,6570,MD,Magnolia Warbler,Maryland,Dh,7,-0.648,-2.597,1.066,1.253
,,,,2,6570,ME,Magnolia Warbler,Maine,Dh,64,-2.959,-4.212,-1.732,8.222
,,,,2,6570,MIC,Magnolia Warbler,Michigan,Dh,36,-2.182,-4.1,-0.299,1.075
,,,,,6570,MIN,Magnolia Warbler,Minnesota,Dh,28,-0.427,-1.371,0.434,2.204
,,,,2,6570,NB,Magnolia Warbler,New Brunswick,Dh,46,-1.952,-2.781,-1.206,24.374
,,,,,6570,NF,Magnolia Warbler,Newfoundland,Dh,31,0.017,-1.371,1.425,10.642
,,,,2,6570,NH,Magnolia Warbler,New Hampshire,Dh,20,-2.491,-3.969,-1.16,2.537
R,R,Y,R,,6570,NJ,Magnolia Warbler,New Jersey,Dh,3,0.119,-4.514,4.106,0.061
,,,,2,6570,NS,Magnolia Warbler,Nova Scotia,Dh,40,-2.438,-3.31,-1.591,29.858
Y,Y,,,,6570,NWT,Magnolia Warbler,Northwest Territories,Dh,11,-0.32,-2.691,2.369,5.407
,,,,2,6570,NY,Magnolia Warbler,New York,Dh,72,-1.527,-3.06,-0.141,2.683
,,,,2,6570,ONT,Magnolia Warbler,Ontario,Dh,187,-1.073,-2.022,-0.083,25.653
Y,,,Y,1,6570,PA,Magnolia Warbler,Pennsylvania,Dh,55,1.12,0.047,2.171,0.767
R,R,,,,6570,PEI,Magnolia Warbler,Prince Edward Island,Dh,4,1.504,-0.385,3.48,8.838
,,,,1,6570,QUE,Magnolia Warbler,Quebec,Dh,183,2.355,0.887,4.145,28.578
Y,,Y,,,6570,SAS,Magnolia Warbler,Saskatchewan,Dh,18,0.271,-2.722,3.582,1.889
,,,,2,6570,VT,Magnolia Warbler,Vermont,Dh,21,-1.954,-3.592,-0.357,2.112
Y,,,Y,,6570,WIS,Magnolia Warbler,Wisconsin,Dh,35,-0.148,-1.476,1.245,0.444
Y,Y,,Y,,6570,WV,Magnolia Warbler,West Virginia,Dh,13,-0.144,-2.777,2.567,0.4
,,,,,6570,CAN,Magnolia Warbler,Canada,Dh,649,0.303,-0.436,1.172,12.469
,,,,2,6570,US,Magnolia Warbler,United States,Dh,372,-1.629,-2.182,-1.087,1.995
,,,,,6570,SUR,Magnolia Warbler,Survey-wide,Dh,1021,0.26,-0.467,1.112,10.764
,,,,,6570,CA1,Magnolia Warbler,Canada (core),Dh,607,0.342,-0.447,1.277,13.474
,,,,2,6570,US1,Magnolia Warbler,United States (core),Dh,372,-1.629,-2.182,-1.087,1.995
,,,,,6570,SU1,Magnolia Warbler,Survey-wide (core),Dh,979,0.294,-0.475,1.207,11.331
